search_type,team_id,searcher_id,track_id,time_s,time_sec,latitude,longitude,elevation_m
hasty,3,2,hasty_T03_S02,01:35:49,5749.766,37.0933868643,-78.4461869393,147
hasty,3,2,hasty_T03_S02,01:36:10,5770.766,37.0934098307,-78.4461060539,147
hasty,3,2,hasty_T03_S02,01:36:30,5790.766,37.0934130158,-78.4460315388,148
hasty,3,2,hasty_T03_S02,01:36:47,5807.766,37.0934104174,-78.4459675848,147
hasty,3,2,hasty_T03_S02,01:37:05,5825.766,37.0933954138,-78.4458806645,147
hasty,3,2,hasty_T03_S02,01:37:29,5849.766,37.0933545101,-78.4458243381,147
hasty,3,2,hasty_T03_S02,01:37:49,5869.766,37.093331879,-78.445821153,148
hasty,3,2,hasty_T03_S02,01:38:09,5889.766,37.0932931546,-78.4457819257,147
hasty,3,2,hasty_T03_S02,01:38:31,5911.766,37.0932827611,-78.4457625635,147
hasty,3,2,hasty_T03_S02,01:38:59,5939.766,37.0932654943,-78.4457806684,148
hasty,3,2,hasty_T03_S02,01:39:16,5956.766,37.0932470541,-78.4457416087,147
hasty,3,2,hasty_T03_S02,01:39:33,5973.766,37.0932240039,-78.4456529282,148
hasty,3,2,hasty_T03_S02,01:39:54,5994.766,37.0931983553,-78.4456328955,147
hasty,3,2,hasty_T03_S02,01:40:14,6014.766,37.0931753051,-78.4456231724,147
hasty,3,2,hasty_T03_S02,01:40:32,6032.766,37.0931960922,-78.4456213284,148
hasty,3,2,hasty_T03_S02,01:40:57,6057.766,37.0931338985,-78.4455797542,147
hasty,3,2,hasty_T03_S02,01:41:14,6074.766,37.0930306334,-78.4455504175,148
hasty,3,2,hasty_T03_S02,01:41:30,6090.766,37.0930018835,-78.4454197437,148
hasty,3,2,hasty_T03_S02,01:41:49,6109.766,37.0929509215,-78.4453518502,147
hasty,3,2,hasty_T03_S02,01:42:08,6128.766,37.0929567888,-78.4453126229,147
hasty,3,2,hasty_T03_S02,01:42:24,6144.766,37.0929349959,-78.4452428017,147
hasty,3,2,hasty_T03_S02,01:42:41,6161.766,37.0928970259,-78.4452095255,147
hasty,3,2,hasty_T03_S02,01:42:55,6175.766,37.0928926673,-78.4451811947,148
hasty,3,2,hasty_T03_S02,01:43:32,6212.766,37.0928899851,-78.4451601561,148
hasty,3,2,hasty_T03_S02,01:44:06,6246.766,37.0928904042,-78.4451607428,148
hasty,3,2,hasty_T03_S02,01:44:36,6276.766,37.0928920805,-78.4451547917,147
hasty,3,2,hasty_T03_S02,01:45:01,6301.766,37.0928836148,-78.4451868944,148
hasty,3,2,hasty_T03_S02,01:45:46,6346.766,37.0928863809,-78.4452036582,149
hasty,3,2,hasty_T03_S02,01:46:09,6369.766,37.0928810164,-78.4451471642,148
hasty,3,2,hasty_T03_S02,01:46:23,6383.766,37.0928481594,-78.4451442305,148
hasty,3,2,hasty_T03_S02,01:46:42,6402.766,37.0927899051,-78.4452724736,149
hasty,3,2,hasty_T03_S02,01:47:00,6420.766,37.092789989,-78.4453344997,148
hasty,3,2,hasty_T03_S02,01:47:20,6440.766,37.0927026495,-78.4453555383,149
hasty,3,2,hasty_T03_S02,01:47:41,6461.766,37.092615813,-78.4453536943,149
hasty,3,2,hasty_T03_S02,01:48:09,6489.766,37.0925400406,-78.4453281295,149
hasty,3,2,hasty_T03_S02,01:48:29,6509.766,37.0924786851,-78.4453401156,149
hasty,3,2,hasty_T03_S02,01:48:49,6529.766,37.0923934411,-78.4453197476,150
hasty,3,2,hasty_T03_S02,01:49:10,6550.766,37.0923398808,-78.4453516826,150
hasty,3,2,hasty_T03_S02,01:49:29,6569.766,37.0922785252,-78.4453933407,149
hasty,3,2,hasty_T03_S02,01:49:47,6587.766,37.0922074467,-78.445350593,149
hasty,3,2,hasty_T03_S02,01:50:08,6608.766,37.0921251364,-78.4453115333,150
hasty,3,2,hasty_T03_S02,01:50:30,6630.766,37.0920454245,-78.445314467,150
hasty,3,2,hasty_T03_S02,01:50:52,6652.766,37.0919764414,-78.4453656804,149
hasty,3,2,hasty_T03_S02,01:51:16,6676.766,37.091914583,-78.4453556221,150
hasty,3,2,hasty_T03_S02,01:51:41,6701.766,37.0919181034,-78.4453899879,150
hasty,3,2,hasty_T03_S02,01:52:17,6737.766,37.0918782055,-78.445437178,150
hasty,3,2,hasty_T03_S02,01:52:35,6755.766,37.0917952247,-78.4454355016,150
hasty,3,2,hasty_T03_S02,01:52:55,6775.766,37.0916830748,-78.4454101883,150
hasty,3,2,hasty_T03_S02,01:53:16,6796.766,37.0915505569,-78.4454436321,150
hasty,3,2,hasty_T03_S02,01:53:35,6815.766,37.0914519019,-78.4454159718,150
hasty,3,2,hasty_T03_S02,01:53:56,6836.766,37.0913559292,-78.4454322327,150
hasty,3,2,hasty_T03_S02,01:54:17,6857.766,37.0912612975,-78.4454789199,150
hasty,3,2,hasty_T03_S02,01:54:38,6878.766,37.0911855251,-78.445516387,150
hasty,3,2,hasty_T03_S02,01:55:02,6902.766,37.0911025442,-78.4455513395,150
hasty,3,2,hasty_T03_S02,01:55:25,6925.766,37.0910222456,-78.445570115,150
hasty,3,2,hasty_T03_S02,01:55:46,6946.766,37.0909490716,-78.4455746412,151
hasty,3,2,hasty_T03_S02,01:56:04,6964.766,37.090855781,-78.4455388505,151
hasty,3,2,hasty_T03_S02,01:56:28,6988.766,37.090744134,-78.4455661755,151
hasty,3,2,hasty_T03_S02,01:56:49,7009.766,37.0906539448,-78.4455692768,151
hasty,3,2,hasty_T03_S02,01:57:10,7030.766,37.0905251149,-78.4455772396,152
hasty,3,2,hasty_T03_S02,01:57:32,7052.766,37.0904241968,-78.4456076659,152
hasty,3,2,hasty_T03_S02,01:57:52,7072.766,37.0903596561,-78.4456327278,152
hasty,3,2,hasty_T03_S02,01:58:10,7090.766,37.0902847219,-78.4456547722,152
hasty,3,2,hasty_T03_S02,01:58:29,7109.766,37.0902008191,-78.4456283692,152
hasty,3,2,hasty_T03_S02,01:58:47,7127.766,37.0901283156,-78.4456390981,152
hasty,3,2,hasty_T03_S02,01:59:07,7147.766,37.0900649484,-78.4456623998,152
hasty,3,2,hasty_T03_S02,01:59:28,7168.766,37.0899718255,-78.4456530958,153
hasty,3,2,hasty_T03_S02,01:59:46,7186.766,37.0898657106,-78.4456991125,153
hasty,3,2,hasty_T03_S02,02:00:19,7219.766,37.0898591727,-78.4457182232,153
hasty,3,2,hasty_T03_S02,02:00:44,7244.766,37.0898637827,-78.4457360767,153
hasty,3,2,hasty_T03_S02,02:01:03,7263.766,37.0897976495,-78.4457407705,153
hasty,3,2,hasty_T03_S02,02:01:22,7282.766,37.0897329412,-78.4457436204,153
hasty,3,2,hasty_T03_S02,02:01:42,7302.766,37.0896865055,-78.4456898924,153
hasty,3,2,hasty_T03_S02,02:02:00,7320.766,37.0896533132,-78.4456626512,153
hasty,3,2,hasty_T03_S02,02:02:26,7346.766,37.0895872638,-78.4456561971,155
hasty,3,2,hasty_T03_S02,02:02:48,7368.766,37.0895586815,-78.4457090031,154
hasty,3,2,hasty_T03_S02,02:03:08,7388.766,37.0895034447,-78.4457649942,154
hasty,3,2,hasty_T03_S02,02:03:32,7412.766,37.0894343778,-78.4457721189,153
hasty,3,2,hasty_T03_S02,02:03:55,7435.766,37.0893491339,-78.4458231647,154
hasty,3,2,hasty_T03_S02,02:04:16,7456.766,37.0892866887,-78.4458335582,153
hasty,3,2,hasty_T03_S02,02:04:39,7479.766,37.089244863,-78.4458380844,153
hasty,3,2,hasty_T03_S02,02:05:00,7500.766,37.0892172866,-78.445874881,154
hasty,3,2,hasty_T03_S02,02:05:20,7520.766,37.0891618822,-78.4459085763,154
hasty,3,2,hasty_T03_S02,02:05:42,7542.766,37.0890658256,-78.4459222388,154
hasty,3,2,hasty_T03_S02,02:06:05,7565.766,37.0889685955,-78.4459722787,154
hasty,3,2,hasty_T03_S02,02:06:28,7588.766,37.0888639893,-78.4460073151,154
hasty,3,2,hasty_T03_S02,02:06:49,7609.766,37.0888115186,-78.4460547566,155
hasty,3,2,hasty_T03_S02,02:07:11,7631.766,37.0887555275,-78.4461108316,154
hasty,3,2,hasty_T03_S02,02:07:31,7651.766,37.0887192339,-78.4461261705,155
hasty,3,2,hasty_T03_S02,02:07:54,7674.766,37.0886503346,-78.4461613744,155
hasty,3,2,hasty_T03_S02,02:08:16,7696.766,37.0885422919,-78.446171768,155
hasty,3,2,hasty_T03_S02,02:08:37,7717.766,37.0884604845,-78.4461933933,155
hasty,3,2,hasty_T03_S02,02:08:59,7739.766,37.0883809403,-78.4462450258,155
hasty,3,2,hasty_T03_S02,02:09:18,7758.766,37.0883252844,-78.4462658968,155
hasty,3,2,hasty_T03_S02,02:09:41,7781.766,37.0882293116,-78.4462786373,156
hasty,3,2,hasty_T03_S02,02:10:04,7804.766,37.088150857,-78.4463326167,156
hasty,3,2,hasty_T03_S02,02:10:22,7822.766,37.0881081093,-78.4463990852,156
hasty,3,2,hasty_T03_S02,02:10:43,7843.766,37.0880695526,-78.4463613667,156
hasty,3,2,hasty_T03_S02,02:11:04,7864.766,37.0879958756,-78.44628199,157
hasty,3,2,hasty_T03_S02,02:11:28,7888.766,37.0879493561,-78.4462573472,157
hasty,3,2,hasty_T03_S02,02:11:48,7908.766,37.0879270602,-78.4462250769,157
hasty,3,2,hasty_T03_S02,02:12:12,7932.766,37.0878920238,-78.4462005179,157
hasty,3,2,hasty_T03_S02,02:12:40,7960.766,37.0879301615,-78.4462026972,158
hasty,3,2,hasty_T03_S02,02:13:00,7980.766,37.0879840571,-78.4462720156,157
hasty,3,2,hasty_T03_S02,02:13:18,7998.766,37.0880186744,-78.446325073,157
hasty,3,2,hasty_T03_S02,02:13:54,8034.766,37.0880035032,-78.4463497996,157
hasty,3,2,hasty_T03_S02,02:14:16,8056.766,37.0879714005,-78.4463817347,156
hasty,3,2,hasty_T03_S02,02:14:42,8082.766,37.0879647788,-78.4464051202,157
hasty,3,2,hasty_T03_S02,02:15:04,8104.766,37.0879356097,-78.4464933816,156
hasty,3,2,hasty_T03_S02,02:15:21,8121.766,37.087928066,-78.4465844929,157
hasty,3,2,hasty_T03_S02,02:15:41,8141.766,37.0878805406,-78.4466438368,156
hasty,3,2,hasty_T03_S02,02:16:03,8163.766,37.0878166705,-78.4466434177,157
hasty,3,2,hasty_T03_S02,02:16:22,8182.766,37.0877277385,-78.4467194416,157
hasty,3,2,hasty_T03_S02,02:16:40,8200.766,37.0876672212,-78.4467398934,157
hasty,3,2,hasty_T03_S02,02:17:00,8220.766,37.0875936281,-78.4467872512,157
hasty,3,2,hasty_T03_S02,02:17:22,8242.766,37.0875467733,-78.4468222037,157
hasty,3,2,hasty_T03_S02,02:17:43,8263.766,37.0875009242,-78.4468423203,157
hasty,3,2,hasty_T03_S02,02:18:06,8286.766,37.0874536503,-78.446889678,158
hasty,3,2,hasty_T03_S02,02:18:31,8311.766,37.0873972401,-78.4469667915,157
hasty,3,2,hasty_T03_S02,02:18:54,8334.766,37.0873358008,-78.447038373,158
hasty,3,2,hasty_T03_S02,02:19:17,8357.766,37.0873109903,-78.4470894188,157
hasty,3,2,hasty_T03_S02,02:19:40,8380.766,37.0872591902,-78.4471496847,158
hasty,3,2,hasty_T03_S02,02:20:01,8401.766,37.0872409176,-78.4472274687,158
hasty,3,2,hasty_T03_S02,02:20:19,8419.766,37.0871814899,-78.4472718928,158
hasty,3,2,hasty_T03_S02,02:20:39,8439.766,37.0871277619,-78.4472888242,158
hasty,3,2,hasty_T03_S02,02:21:06,8466.766,37.0871126745,-78.4473023191,158
hasty,3,2,hasty_T03_S02,02:21:33,8493.766,37.087079566,-78.4473111201,158
hasty,3,2,hasty_T03_S02,02:21:54,8514.766,37.0870581921,-78.4473392833,158
hasty,3,2,hasty_T03_S02,02:22:15,8535.766,37.0869752113,-78.4473313205,158
hasty,3,2,hasty_T03_S02,02:22:37,8557.766,37.0869400073,-78.4473481681,158
hasty,3,2,hasty_T03_S02,02:23:06,8586.766,37.0869213995,-78.447357472,158
hasty,3,2,hasty_T03_S02,02:23:28,8608.766,37.0868589543,-78.4473373555,158
hasty,3,2,hasty_T03_S02,02:23:52,8632.766,37.0868098363,-78.4473643452,158
hasty,3,2,hasty_T03_S02,02:24:13,8653.766,37.0867723692,-78.4473683685,159
hasty,3,2,hasty_T03_S02,02:24:33,8673.766,37.0867336448,-78.4473901615,158
hasty,3,2,hasty_T03_S02,02:24:56,8696.766,37.0866867062,-78.4473961126,159
hasty,3,2,hasty_T03_S02,02:25:16,8716.766,37.0867131092,-78.4473316558,159
hasty,3,2,hasty_T03_S02,02:25:36,8736.766,37.0866954233,-78.4473233577,159
hasty,3,2,hasty_T03_S02,02:25:59,8759.766,37.0866732113,-78.4473401215,158
hasty,3,2,hasty_T03_S02,02:26:18,8778.766,37.0866004564,-78.4473736491,158
hasty,3,2,hasty_T03_S02,02:26:36,8796.766,37.0865578763,-78.4474149719,158
hasty,3,2,hasty_T03_S02,02:27:04,8824.766,37.0865273662,-78.4474239405,159
hasty,3,2,hasty_T03_S02,02:27:24,8844.766,37.086488558,-78.4475122858,159
hasty,3,2,hasty_T03_S02,02:27:44,8864.766,37.0864502527,-78.4476155508,159
hasty,3,2,hasty_T03_S02,02:28:05,8885.766,37.0864258613,-78.4476629086,159
hasty,3,2,hasty_T03_S02,02:28:27,8907.766,37.0864212513,-78.447716888,159
hasty,3,2,hasty_T03_S02,02:28:49,8929.766,37.0863879751,-78.4477945045,160
hasty,3,2,hasty_T03_S02,02:29:11,8951.766,37.0863887295,-78.4479022957,159
hasty,3,2,hasty_T03_S02,02:29:32,8972.766,37.0863561239,-78.4480093326,160
hasty,3,2,hasty_T03_S02,02:29:54,8994.766,37.0863388572,-78.4480873682,160
hasty,3,2,hasty_T03_S02,02:30:15,9015.766,37.0863098558,-78.4481552616,160
hasty,3,2,hasty_T03_S02,02:30:38,9038.766,37.0863378514,-78.4482317045,161
hasty,3,2,hasty_T03_S02,02:31:07,9067.766,37.0863899868,-78.4482245799,160
hasty,3,2,hasty_T03_S02,02:31:31,9091.766,37.0863674395,-78.4482677467,160
hasty,3,2,hasty_T03_S02,02:31:56,9116.766,37.0862901583,-78.4483100753,161
hasty,3,2,hasty_T03_S02,02:32:20,9140.766,37.0862156432,-78.448371347,161
hasty,3,2,hasty_T03_S02,02:32:42,9162.766,37.086189324,-78.4484406654,161
hasty,3,2,hasty_T03_S02,02:33:03,9183.766,37.0861617476,-78.4485176113,161
hasty,3,2,hasty_T03_S02,02:33:25,9205.766,37.0861577243,-78.4486067947,161
hasty,3,2,hasty_T03_S02,02:33:46,9226.766,37.086095782,-78.4486600198,161
hasty,3,2,hasty_T03_S02,02:34:08,9248.766,37.0860164892,-78.4486906976,162
hasty,3,2,hasty_T03_S02,02:34:27,9267.766,37.0859550498,-78.4487379715,162
hasty,3,2,hasty_T03_S02,02:34:47,9287.766,37.0859165769,-78.4487880953,162
hasty,3,2,hasty_T03_S02,02:35:09,9309.766,37.0858867373,-78.4488523006,162
hasty,3,2,hasty_T03_S02,02:35:33,9333.766,37.0858649444,-78.4488634486,162
hasty,3,2,hasty_T03_S02,02:35:54,9354.766,37.0858026668,-78.4488511272,163
hasty,3,2,hasty_T03_S02,02:36:15,9375.766,37.0857444964,-78.4488536417,164
hasty,3,2,hasty_T03_S02,02:36:35,9395.766,37.0856917743,-78.4488007519,164
hasty,3,2,hasty_T03_S02,02:36:57,9417.766,37.0856940374,-78.4488687292,166
hasty,3,2,hasty_T03_S02,02:37:21,9441.766,37.085696971,-78.4488943778,167
hasty,3,2,hasty_T03_S02,02:37:41,9461.766,37.0857082028,-78.4489579964,169
hasty,3,2,hasty_T03_S02,02:38:03,9483.766,37.0857317559,-78.4489881713,170
hasty,3,2,hasty_T03_S02,02:38:24,9504.766,37.0856900979,-78.4490019176,172
hasty,3,2,hasty_T03_S02,02:38:49,9529.766,37.0856449194,-78.4489699826,173
hasty,3,2,hasty_T03_S02,02:39:10,9550.766,37.0856394712,-78.4490012471,173
hasty,3,2,hasty_T03_S02,02:39:25,9565.766,37.0856577437,-78.4490931127,173
hasty,3,2,hasty_T03_S02,02:39:43,9583.766,37.0857274812,-78.449241221,173
hasty,3,2,hasty_T03_S02,02:39:58,9598.766,37.0857729949,-78.4493531194,173
hasty,3,2,hasty_T03_S02,02:40:15,9615.766,37.0858273935,-78.4495023172,174
hasty,3,2,hasty_T03_S02,02:40:27,9627.766,37.0858694706,-78.4495966975,174
hasty,3,2,hasty_T03_S02,02:40:46,9646.766,37.0859349333,-78.4497379325,174
hasty,3,2,hasty_T03_S02,02:41:03,9663.766,37.0860057604,-78.4498670138,174
hasty,3,2,hasty_T03_S02,02:41:21,9681.766,37.0860865619,-78.4500066563,174
hasty,3,2,hasty_T03_S02,02:41:38,9698.766,37.0861571375,-78.450146718,174
hasty,3,2,hasty_T03_S02,02:41:55,9715.766,37.0862221811,-78.4502919763,174
hasty,3,2,hasty_T03_S02,02:42:13,9733.766,37.0862997975,-78.4504358936,174
hasty,3,2,hasty_T03_S02,02:42:25,9745.766,37.0863047428,-78.4504394978,174
hasty,3,2,hasty_T03_S02,02:42:44,9764.766,37.0863749832,-78.4505291842,174
hasty,3,2,hasty_T03_S02,02:42:58,9778.766,37.0864728,-78.4506928828,174
hasty,3,2,hasty_T03_S02,02:43:14,9794.766,37.0865578763,-78.4508552402,174
hasty,3,2,hasty_T03_S02,02:43:29,9809.766,37.0866390131,-78.4509987384,174
hasty,3,2,hasty_T03_S02,02:43:47,9827.766,37.0867338963,-78.4511479363,174
hasty,3,2,hasty_T03_S02,02:44:06,9846.766,37.08682945,-78.4512926079,174
hasty,3,2,hasty_T03_S02,02:44:22,9862.766,37.086891979,-78.4514029138,174
hasty,3,2,hasty_T03_S02,02:44:41,9881.766,37.0869892091,-78.4515462443,174
hasty,3,2,hasty_T03_S02,02:44:57,9897.766,37.087078141,-78.4516761638,174
hasty,3,2,hasty_T03_S02,02:45:11,9911.766,37.0871529914,-78.4517885651,174
hasty,3,2,hasty_T03_S02,02:45:27,9927.766,37.0872151013,-78.4519072529,174
hasty,3,2,hasty_T03_S02,02:45:45,9945.766,37.0872917958,-78.4520330653,175
hasty,3,2,hasty_T03_S02,02:46:05,9965.766,37.087400509,-78.4521722887,175
hasty,3,2,hasty_T03_S02,02:46:26,9986.766,37.0875057857,-78.4523224924,174
hasty,3,2,hasty_T03_S02,02:46:45,10005.766,37.0875984058,-78.452455597,175
hasty,3,2,hasty_T03_S02,02:46:51,10011.766,37.0876201987,-78.4525009431,174
hasty,3,2,hasty_T03_S02,02:47:03,10023.766,37.0876727533,-78.4526228998,174
hasty,3,2,hasty_T03_S02,02:47:24,10044.766,37.0876794588,-78.4526345506,174
hasty,3,2,hasty_T03_S02,02:48:02,10082.766,37.087682141,-78.4526689164,174
hasty,3,2,hasty_T03_S02,02:48:20,10100.766,37.0877995715,-78.452771008,174
hasty,3,2,hasty_T03_S02,02:48:46,10126.766,37.0879135653,-78.4528689086,174
hasty,3,2,hasty_T03_S02,02:49:05,10145.766,37.0879736636,-78.4529405739,175
hasty,3,2,hasty_T03_S02,02:49:25,10165.766,37.088061003,-78.4530558251,175
hasty,3,2,hasty_T03_S02,02:49:44,10184.766,37.0881855581,-78.4531891812,175
hasty,3,2,hasty_T03_S02,02:50:03,10203.766,37.0882784296,-78.4533463418,175
hasty,3,2,hasty_T03_S02,02:50:22,10222.766,37.0883696247,-78.4534983058,175
hasty,3,2,hasty_T03_S02,02:50:27,10227.766,37.088404661,-78.4535367787,175
hasty,3,2,hasty_T03_S02,02:50:45,10245.766,37.0885021426,-78.4536727332,175
hasty,3,2,hasty_T03_S02,02:51:09,10269.766,37.0886456408,-78.4538366832,175
hasty,3,2,hasty_T03_S02,02:51:31,10291.766,37.0887507498,-78.4540002141,175
hasty,3,2,hasty_T03_S02,02:51:50,10310.766,37.0888585411,-78.4541718755,175
hasty,3,2,hasty_T03_S02,02:52:11,10331.766,37.0889639854,-78.4543192293,175
hasty,3,2,hasty_T03_S02,02:52:32,10352.766,37.0890880376,-78.4544732049,175
hasty,3,2,hasty_T03_S02,02:52:51,10371.766,37.0891928114,-78.4546176251,174
hasty,3,2,hasty_T03_S02,02:53:11,10391.766,37.0892759599,-78.4547275957,174
hasty,3,2,hasty_T03_S02,02:53:30,10410.766,37.0893462002,-78.4548464511,174
hasty,3,2,hasty_T03_S02,02:53:51,10431.766,37.0894041192,-78.4549334552,173
hasty,3,2,hasty_T03_S02,02:54:12,10452.766,37.0895181969,-78.4550968185,173
hasty,3,2,hasty_T03_S02,02:54:33,10473.766,37.0896483678,-78.4552500397,174
hasty,3,2,hasty_T03_S02,02:54:56,10496.766,37.0897530578,-78.4554558154,173
hasty,3,2,hasty_T03_S02,02:55:18,10518.766,37.0898749307,-78.4556199331,173
hasty,3,2,hasty_T03_S02,02:55:37,10537.766,37.0899700653,-78.4557527862,173
hasty,3,2,hasty_T03_S02,02:55:54,10554.766,37.0900606737,-78.4558876511,173
hasty,3,2,hasty_T03_S02,02:56:07,10567.766,37.0901014097,-78.4559734818,173
hasty,3,2,hasty_T03_S02,02:56:09,10569.766,37.0901138987,-78.4559931792,173
hasty,3,2,hasty_T03_S02,02:56:26,10586.766,37.0901807863,-78.4561462328,173
hasty,3,2,hasty_T03_S02,02:56:43,10603.766,37.0902196784,-78.4563028067,173
hasty,3,2,hasty_T03_S02,02:56:49,10609.766,37.090209201,-78.4563173074,173
hasty,3,2,hasty_T03_S02,02:57:03,10623.766,37.0901383739,-78.45633558,172
hasty,3,2,hasty_T03_S02,02:57:17,10637.766,37.0901102107,-78.45634019,173
hasty,3,2,hasty_T03_S02,02:57:32,10652.766,37.0901013259,-78.4563764837,173
hasty,3,2,hasty_T03_S02,02:57:53,10673.766,37.0900923572,-78.4563694429,173
hasty,3,2,hasty_T03_S02,02:58:00,10680.769,37.0900391996476,-78.456470800939,173
hasty,4,1,hasty_T04_S01,00:00:00,0,38.1249667901252,-78.785347847725,752
hasty,4,1,hasty_T04_S01,00:00:05,5.007,38.1249673425755,-78.7852968728671,752
hasty,4,1,hasty_T04_S01,00:00:10,10.009,38.1249762097904,-78.7852510446176,751
hasty,4,1,hasty_T04_S01,00:00:14,14.997,38.124986600684,-78.7851888558289,752
hasty,4,1,hasty_T04_S01,00:00:20,20.008,38.1249805573175,-78.7851404166439,750
hasty,4,1,hasty_T04_S01,00:00:25,25.005,38.1249724910044,-78.7850864334322,750
hasty,4,1,hasty_T04_S01,00:00:30,30.004,38.1249680809196,-78.7850317953372,749
hasty,4,1,hasty_T04_S01,00:00:35,35.012,38.1249628192134,-78.7849551219503,748
hasty,4,1,hasty_T04_S01,00:00:40,40.004,38.1249611859216,-78.7848914621294,747
hasty,4,1,hasty_T04_S01,00:00:44,44.998,38.1249478604082,-78.7848269774953,748
hasty,4,1,hasty_T04_S01,00:00:50,50.002,38.1249443486833,-78.7847735210761,745
hasty,4,1,hasty_T04_S01,00:00:55,55.009,38.124938283224,-78.7847268640162,746
hasty,4,1,hasty_T04_S01,00:00:59,59.998,38.1249420867236,-78.784684119009,745
hasty,4,1,hasty_T04_S01,00:01:05,65,38.1249459114271,-78.7846705547265,745
hasty,4,1,hasty_T04_S01,00:01:09,69.998,38.124941197503,-78.7846157190732,744
hasty,4,1,hasty_T04_S01,00:01:14,74.995,38.1249315646823,-78.7845643783995,744
hasty,4,1,hasty_T04_S01,00:01:20,80.009,38.1249147982179,-78.7844874907342,744
hasty,4,1,hasty_T04_S01,00:01:25,85.007,38.1249115005369,-78.78443699275,745
hasty,4,1,hasty_T04_S01,00:01:30,90.003,38.1249081378126,-78.7844111802263,744
hasty,4,1,hasty_T04_S01,00:01:35,95.005,38.1249000492546,-78.7843489412421,742
hasty,4,1,hasty_T04_S01,00:01:40,100.01,38.1248854512081,-78.7842925635951,739
hasty,4,1,hasty_T04_S01,00:01:45,105,38.124879049044,-78.7842442837562,740
hasty,4,1,hasty_T04_S01,00:01:50,110.008,38.1248632434372,-78.7841803899376,739
hasty,4,1,hasty_T04_S01,00:01:55,115.009,38.1248520950789,-78.784099733006,741
hasty,4,1,hasty_T04_S01,00:02:00,120,38.124834373238,-78.7840410242724,741
hasty,4,1,hasty_T04_S01,00:02:04,124.998,38.1248187647601,-78.7839837949988,739
hasty,4,1,hasty_T04_S01,00:02:09,129.997,38.1248102016871,-78.783925556391,739
hasty,4,1,hasty_T04_S01,00:02:15,135.001,38.1247949699977,-78.7838750927397,739
hasty,4,1,hasty_T04_S01,00:02:20,140.005,38.1247784717188,-78.7838238119677,739
hasty,4,1,hasty_T04_S01,00:02:25,145.012,38.1247640537797,-78.7837663825233,738
hasty,4,1,hasty_T04_S01,00:02:30,150.002,38.1247513749122,-78.7837142492431,737
hasty,4,1,hasty_T04_S01,00:02:35,155.009,38.124735061923,-78.7836517481615,737
hasty,4,1,hasty_T04_S01,00:02:40,160.003,38.1247195108854,-78.7835955805687,737
hasty,4,1,hasty_T04_S01,00:02:45,165,38.1247101962893,-78.7835756497459,736
hasty,4,1,hasty_T04_S01,00:02:50,170.007,38.124696014996,-78.7835135478638,737
hasty,4,1,hasty_T04_S01,00:02:55,175.012,38.1246863037173,-78.7834442790969,737
hasty,4,1,hasty_T04_S01,00:03:00,180.001,38.1246582789158,-78.7833833008839,737
hasty,4,1,hasty_T04_S01,00:03:05,185.004,38.1246416804658,-78.78332318508,736
hasty,4,1,hasty_T04_S01,00:03:10,190.005,38.1246342102868,-78.78325662658,737
hasty,4,1,hasty_T04_S01,00:03:15,195.005,38.1246150360962,-78.7832147918532,733
hasty,4,1,hasty_T04_S01,00:03:20,200.018,38.124607852008,-78.7831436359278,732
hasty,4,1,hasty_T04_S01,00:03:25,205,38.124594993582,-78.7830865319824,731
hasty,4,1,hasty_T04_S01,00:03:29,209.997,38.1245884369702,-78.7830605821907,731
hasty,4,1,hasty_T04_S01,00:03:35,215.005,38.1245830462995,-78.7830598095619,731
hasty,4,1,hasty_T04_S01,00:03:39,219.999,38.1245756603782,-78.7830534581775,731
hasty,4,1,hasty_T04_S01,00:03:45,225.001,38.1245696475515,-78.7830239038499,728
hasty,4,1,hasty_T04_S01,00:03:50,230.008,38.1245657201628,-78.7829483257938,729
hasty,4,1,hasty_T04_S01,00:03:55,235.004,38.1245527189419,-78.7828882690531,729
hasty,4,1,hasty_T04_S01,00:04:00,240.009,38.1245401021301,-78.7828372388689,726
hasty,4,1,hasty_T04_S01,00:04:05,245.012,38.1245367177508,-78.7827581211988,727
hasty,4,1,hasty_T04_S01,00:04:10,250.002,38.1245349635483,-78.7827112525281,725
hasty,4,1,hasty_T04_S01,00:04:15,255.003,38.1245292565191,-78.7826382277224,726
hasty,4,1,hasty_T04_S01,00:04:20,260.01,38.1245124223837,-78.7825467165091,726
hasty,4,1,hasty_T04_S01,00:04:25,265.003,38.1245090038651,-78.7824761844387,725
hasty,4,1,hasty_T04_S01,00:04:30,270.009,38.1245097809527,-78.7824102401693,725
hasty,4,1,hasty_T04_S01,00:04:35,275.008,38.124511522396,-78.7823498264754,724
hasty,4,1,hasty_T04_S01,00:04:39,279.999,38.1245117087397,-78.7822728845571,724
hasty,4,1,hasty_T04_S01,00:04:45,285.006,38.1245157794744,-78.7822049878197,723
hasty,4,1,hasty_T04_S01,00:04:50,290.016,38.1245223081937,-78.7821344522413,722
hasty,4,1,hasty_T04_S01,00:04:55,295.001,38.1245234018012,-78.7820595791139,723
hasty,4,1,hasty_T04_S01,00:05:00,300.004,38.1245239270949,-78.7819958395664,723
hasty,4,1,hasty_T04_S01,00:05:05,305.007,38.1245179490948,-78.7819323998023,722
hasty,4,1,hasty_T04_S01,00:05:10,310.009,38.1245064934328,-78.7818648836555,723
